frame,time_sec,similarity_pct,is_match,threshold,status
379,12.633,65.46,False,75.0,mismatch
380,12.667,65.83,False,75.0,mismatch
381,12.7,65.83,False,75.0,mismatch
382,12.733,65.83,False,75.0,mismatch
383,12.767,65.37,False,75.0,mismatch
384,12.8,65.37,False,75.0,mismatch
385,12.833,65.09,False,75.0,mismatch
386,12.867,65.68,False,75.0,mismatch
387,12.9,67.14,False,75.0,mismatch
388,12.933,66.58,False,75.0,mismatch
389,12.967,66.00,False,75.0,mismatch
390,13.0,66.00,False,75.0,mismatch
391,13.033,66.00,False,75.0,mismatch
392,13.067,66.69,False,75.0,mismatch
393,13.1,66.69,False,75.0,mismatch
394,13.133,66.80,False,75.0,mismatch
395,13.167,65.83,False,75.0,mismatch
396,13.2,67.26,False,75.0,mismatch
397,13.233,64.08,False,75.0,mismatch
398,13.267,65.39,False,75.0,mismatch
399,13.3,66.10,False,75.0,mismatch
400,13.333,65.82,False,75.0,mismatch
401,13.367,64.91,False,75.0,mismatch
402,13.4,64.91,False,75.0,mismatch
403,13.433,64.73,False,75.0,mismatch
404,13.467,63.89,False,75.0,mismatch
405,13.5,65.57,False,75.0,mismatch
406,13.533,65.67,False,75.0,mismatch
407,13.567,,,75.0,no_face
408,13.6,,,75.0,no_face
409,13.633,,,75.0,no_face
410,13.667,,,75.0,no_face
411,13.7,65.76,False,75.0,mismatch
412,13.733,64.84,False,75.0,mismatch
413,13.767,,,75.0,no_face
414,13.8,,,75.0,no_face
415,13.833,,,75.0,no_face
416,13.867,,,75.0,no_face
417,13.9,,,75.0,no_face
418,13.933,62.30,False,75.0,mismatch
419,13.967,,,75.0,no_face
420,14.0,,,75.0,no_face
421,14.033,,,75.0,no_face
422,14.067,,,75.0,no_face
423,14.1,,,75.0,no_face
424,14.133,,,75.0,no_face
425,14.167,,,75.0,no_face
426,14.2,,,75.0,no_face
427,14.233,,,75.0,no_face
428,14.267,,,75.0,no_face
429,14.3,,,75.0,no_face
430,14.333,,,75.0,no_face
431,14.367,,,75.0,no_face
432,14.4,,,75.0,no_face
433,14.433,,,75.0,no_face
434,14.467,62.35,False,75.0,mismatch
435,14.5,64.28,False,75.0,mismatch
436,14.533,62.82,False,75.0,mismatch
437,14.567,,,75.0,no_face
438,14.6,,,75.0,no_face
439,14.633,,,75.0,no_face
440,14.667,,,75.0,no_face
