frame,time_sec,similarity_pct,is_match,threshold,status
539,17.967,85.32,True,75.0,match
540,18.0,85.23,True,75.0,match
541,18.033,83.98,True,75.0,match
542,18.067,85.26,True,75.0,match
543,18.1,85.68,True,75.0,match
544,18.133,86.89,True,75.0,match
545,18.167,81.64,True,75.0,match
546,18.2,79.96,True,75.0,match
547,18.233,68.03,False,75.0,mismatch
548,18.267,65.77,False,75.0,mismatch
549,18.3,85.62,True,75.0,match
550,18.333,85.62,True,75.0,match
551,18.367,69.56,False,75.0,mismatch
552,18.4,80.62,True,75.0,match
553,18.433,80.00,True,75.0,match
554,18.467,64.70,False,75.0,mismatch
555,18.5,65.13,False,75.0,mismatch
556,18.533,68.42,False,75.0,mismatch
557,18.567,70.86,False,75.0,mismatch
558,18.6,65.43,False,75.0,mismatch
559,18.633,65.43,False,75.0,mismatch
560,18.667,64.84,False,75.0,mismatch
561,18.7,68.18,False,75.0,mismatch
562,18.733,70.65,False,75.0,mismatch
563,18.767,70.79,False,75.0,mismatch
564,18.8,70.94,False,75.0,mismatch
565,18.833,70.56,False,75.0,mismatch
566,18.867,70.50,False,75.0,mismatch
567,18.9,67.07,False,75.0,mismatch
568,18.933,67.96,False,75.0,mismatch
569,18.967,65.76,False,75.0,mismatch
570,19.0,65.80,False,75.0,mismatch
571,19.033,64.32,False,75.0,mismatch
572,19.067,65.43,False,75.0,mismatch
573,19.1,65.03,False,75.0,mismatch
574,19.133,64.47,False,75.0,mismatch
575,19.167,67.15,False,75.0,mismatch
576,19.2,70.23,False,75.0,mismatch
577,19.233,69.07,False,75.0,mismatch
578,19.267,68.77,False,75.0,mismatch
579,19.3,69.72,False,75.0,mismatch
580,19.333,70.58,False,75.0,mismatch
581,19.367,67.59,False,75.0,mismatch
582,19.4,70.91,False,75.0,mismatch
583,19.433,77.18,True,75.0,match
584,19.467,77.58,True,75.0,match
585,19.5,81.59,True,75.0,match
586,19.533,82.36,True,75.0,match
587,19.567,79.18,True,75.0,match
588,19.6,75.33,True,75.0,match
589,19.633,76.85,True,75.0,match
590,19.667,72.16,False,75.0,mismatch
591,19.7,72.23,False,75.0,mismatch
592,19.733,72.82,False,75.0,mismatch
593,19.767,72.40,False,75.0,mismatch
594,19.8,73.63,False,75.0,mismatch
595,19.833,73.63,False,75.0,mismatch
596,19.867,87.06,True,75.0,match
597,19.9,87.06,True,75.0,match
598,19.933,87.60,True,75.0,match
599,19.967,82.13,True,75.0,match
600,20.0,86.88,True,75.0,match
601,20.033,86.75,True,75.0,match
602,20.067,86.75,True,75.0,match
603,20.1,88.30,True,75.0,match
604,20.133,88.04,True,75.0,match
